,customer_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,quantidade
475914,25214,-22.6855437762638,-43.261521841665065,duque de caxias,RJ,6
475956,25215,-22.68295092027368,-43.27778772715256,duque de caxias,RJ,4
476041,25220,-22.68634309824614,-43.249654235744025,duque de caxias,RJ,4
476084,25223,-22.68842914603058,-43.25657353598464,duque de caxias,RJ,2
476111,25225,-22.698899396494795,-43.27114997245412,duque de caxias,RJ,3
476159,25230,-22.6923165,-43.28760374999998,duque de caxias,RJ,1
476220,25231,-22.6871153004401,-43.30245591008548,duque de caxias,RJ,1
476255,25233,-22.70820170431696,-43.301263500000005,duque de caxias,RJ,4
476337,25235,-22.674998999999943,-43.35797149999996,duque de caxias,RJ,3
476383,25237,-22.7536934588605,-43.306077346561885,duque de caxias,RJ,1
476385,25240,-22.65176256898586,-43.29910420484181,duque de caxias,RJ,9
476464,25241,-22.571208,-43.31268449999998,duque de caxias,RJ,1
476466,25243,-22.66088516023277,-43.29016035196246,duque de caxias,RJ,3
476492,25245,-22.57142450320851,-43.31181786549752,duque de caxias,RJ,5
476548,25250,-22.577232122164883,-43.305237856841536,duque de caxias,RJ,13
476722,25251,-22.653103179770355,-43.270073693010815,duque de caxias,RJ,3
476790,25253,-22.60208424358124,-43.283087713268166,duque de caxias,RJ,3
476815,25255,-22.62051987710745,-43.28329678096691,duque de caxias,RJ,9
476881,25260,-22.644725818694308,-43.27880621146083,duque de caxias,RJ,3
476942,25261,-22.63424849999999,-43.26238575,duque de caxias,RJ,7
476996,25264,-22.648802582950537,-43.23530108331979,duque de caxias,RJ,4
477042,25265,-22.656908999999946,-43.22670649999995,duque de caxias,RJ,1
477062,25266,-22.63993488427413,-43.22746122400765,duque de caxias,RJ,4
477101,25267,-22.62733414444734,-43.244109068936325,duque de caxias,RJ,2
477120,25268,-22.644459873552044,-43.24687745272869,duque de caxias,RJ,5
477141,25270,-22.62169060307744,-43.23995949066031,duque de caxias,RJ,1
477201,25271,-22.63551623811612,-43.25516504764514,duque de caxias,RJ,5
477233,25272,-22.620740207119777,-43.203405959181744,duque de caxias,RJ,2
477257,25275,-22.63304651937081,-43.24020903596432,duque de caxias,RJ,3
477286,25510,-22.78807396716683,-43.37857000057292,sao joao de meriti,RJ,15
477382,25515,-22.79910606797413,-43.36712197720967,sao joao de meriti,RJ,15
477514,25520,-22.803952483108574,-43.37131863327339,sao joao de meriti,RJ,15
477629,25525,-22.795917718148136,-43.378424462057446,sao joao de meriti,RJ,11
477781,25530,-22.81252761048903,-43.38758516830393,são joão de meriti,RJ,2
477819,25535,-22.792936029788965,-43.4013176492609,sao joao de meriti,RJ,2
477870,25540,-22.78559991084594,-43.3965861916314,sao joao de meriti,RJ,5
477911,25545,-22.781746615709963,-43.38653594434864,sao joao de meriti,RJ,4
477979,25550,-22.76858130568497,-43.38321290201161,sao joao de meriti,RJ,11
478148,25555,-22.775863110175877,-43.362487148492974,sao joao de meriti,RJ,10
478327,25560,-22.769711367523303,-43.37281091738682,sao joao de meriti,RJ,4
478402,25561,-22.77658387384398,-43.354144984238886,sao joao de meriti,RJ,5
478457,25565,-22.788176628991717,-43.35700065106447,sao joao de meriti,RJ,5
478542,25570,-22.76439941390893,-43.35233721757213,são joão de meriti,RJ,5
478611,25571,-22.762488844505626,-43.34977891551892,sao joao de meriti,RJ,4
478630,25575,-22.792149941366457,-43.38383110536862,sao joao de meriti,RJ,2
478661,25576,-22.805513458935565,-43.377789256128665,sao joao de meriti,RJ,3
478674,25580,-22.784780029352564,-43.33447068870135,sao joao de meriti,RJ,4
478705,25581,-22.7917166168797,-43.35327724532583,sao joao de meriti,RJ,2
478732,25585,-22.784785872198324,-43.3306646033206,sao joao de meriti,RJ,10
478825,25610,-22.50645172064688,-43.168437511076654,petropolis,RJ,4
478914,25615,-22.49037313432184,-43.15585740044716,petropolis,RJ,9
478986,25620,-22.511952463273957,-43.1777121666574,petropolis,RJ,14
479162,25625,-22.515870388115008,-43.17078349038782,petropolis,RJ,3
479254,25630,-22.52225893204127,-43.165855143026526,petrópolis,RJ,3
479292,25635,-22.53135181277938,-43.17259695662331,petropolis,RJ,17
479407,25640,-22.519606097049188,-43.17922740046838,petropolis,RJ,7
479474,25645,-22.549033360244323,-43.210094724044055,petrópolis,RJ,6
479604,25650,-22.533968891214723,-43.2023689893726,petropolis,RJ,10
479667,25651,-22.52821926418273,-43.2163766189078,petropolis,RJ,10
479720,25655,-22.52760750799953,-43.195055075889336,petrópolis,RJ,20
479816,25660,-22.51377046504942,-43.20986209392224,petrópolis,RJ,9
479897,25665,-22.50825234845136,-43.22226686118841,petrópolis,RJ,16
480032,25670,-22.485110293266917,-43.211151049082765,petrópolis,RJ,1
480072,25675,-22.490942742182664,-43.19898857430632,petropolis,RJ,6
480139,25680,-22.471106906073988,-43.18551679930981,petropolis,RJ,12
480280,25685,-22.511781902332768,-43.18420989995548,petropolis,RJ,9
480346,25710,-22.459837563983942,-43.14172200990929,petropolis,RJ,17
480470,25715,-22.453208068237124,-43.17015529266424,petropolis,RJ,6
480521,25720,-22.436244335022675,-43.14033841232948,petropolis,RJ,15
480634,25725,-22.427955530445832,-43.292322660859895,petropolis,RJ,3
480704,25730,-22.389386316926604,-43.131794488742194,petropolis,RJ,18
480907,25740,-22.41726870720411,-43.165554149792975,petropolis,RJ,4
480957,25745,-22.395149404456674,-43.12626088058814,petrópolis,RJ,6
481020,25750,-22.319525528239534,-43.1311053702977,petropolis,RJ,10
481104,25770,-22.28658795821608,-43.10591784334031,petropolis,RJ,5
481140,25780,-22.16464286437637,-42.93817598820664,sao jose do vale do rio preto,RJ,12
481310,25802,-22.11609445602118,-43.20891268018211,tres rios,RJ,5
481372,25803,-22.114931849301893,-43.20418377871129,tres rios,RJ,1
481395,25804,-22.119462909796585,-43.212276368761366,tres rios,RJ,6
481467,25805,-22.11665061891994,-43.21531482899271,tres rios,RJ,3
481497,25806,-22.12133772917399,-43.22517160586832,tres rios,RJ,1
481513,25807,-22.112559955290063,-43.20864982287998,tres rios,RJ,6
481537,25808,-22.10726147511464,-43.21214608127544,três rios,RJ,4
481560,25809,-22.09267469683741,-43.22222716790981,tres rios,RJ,1
481580,25810,-22.088978530632986,-43.22093898689703,tres rios,RJ,1
481607,25811,-22.10825707391976,-43.18600677551972,tres rios,RJ,2
481635,25812,-22.101819831639578,-43.18965483635945,três rios,RJ,3
481655,25815,-22.11072238418253,-43.19525277592128,tres rios,RJ,4
481706,25820,-22.11828173516249,-43.19147806859583,tres rios,RJ,2
481723,25821,-22.115448674116767,-43.19741101838719,três rios,RJ,1
481748,25840,,,,,1
481749,25845,-22.26685135769777,-43.1075687506474,areal,RJ,7
481835,25850,-22.15235907980679,-43.2855197300483,paraiba do sul,RJ,18
482051,25860,-22.215702209253703,-43.31669558794168,werneck,RJ,2
482062,25870,-22.0296234152697,-43.20507649341323,comendador levy gasparian,RJ,7
482104,25880,-21.991292662602568,-42.90770373334286,sapucaia,RJ,5
482139,25882,-22.836986306882032,-43.26458725620434,anta,RJ,4
482144,25884,-22.120011000000005,-42.77941200000001,piao,RJ,1
482146,25887,-21.895515078174306,-42.71387373217659,jamapara,RJ,1
482167,25900,-22.65894387253605,-43.03681018346885,mage,RJ,20
482333,25901,-22.6719052822929,-43.16990957323648,mage,RJ,9
482385,25902,-22.609190142662385,-43.170402753165895,mage,RJ,2
482405,25903,-22.71687749807044,-43.17750335882914,mage,RJ,3
482419,25904,-22.65327757899996,-43.06217905099993,mage,RJ,1
482421,25905,-22.661390928999936,-43.03525083599993,mage,RJ,2
482423,25907,-22.638707067208863,-43.203633898398586,mage,RJ,1
482426,25908,-22.60427646469304,-43.034352553989415,magé,RJ,2
482439,25911,-22.54808152462201,-43.04561606704369,mage,RJ,4
482465,25912,-22.559494158720877,-43.050938603116926,mage,RJ,1
482490,25914,-22.65596229769078,-43.03617157238929,mage,RJ,4
482501,25919,,,,,2
482502,25921,-22.636474608381608,-43.07125782082338,mage,RJ,1
482510,25922,-22.66646668441372,-43.12945236438105,magé,RJ,6
482543,25925,-22.656791766423147,-43.03987010353174,mage,RJ,2
482551,25926,-22.710520465324244,-43.16559847359304,mage,RJ,9
482617,25928,-22.636016818226437,-43.02534331618508,mage,RJ,1
482618,25930,-22.672179499134955,-43.16685190372415,mage,RJ,2
482636,25931,-22.62755625299997,-43.159941619999984,magé,RJ,12
482734,25932,-22.59755604016498,-43.17615273106807,mage,RJ,1
482753,25933,-22.585506064680946,-43.173563653166944,mage,RJ,4
482770,25935,-22.610756596789887,-43.15974082935956,mage,RJ,15
482884,25936,-22.60174879799996,-43.189773996999975,mage,RJ,2
482917,25937,-22.716426580965237,-43.181802717609365,mage,RJ,2
482935,25938,-22.647321106588063,-43.20284865417834,mage,RJ,3
482942,25940,-22.67014224314907,-43.02136608859687,guapimirim,RJ,4
482973,25942,-22.595403835819045,-43.01267598538615,guapimirim,RJ,1
482980,25943,-22.556989324584887,-42.99759158024225,guapimirim,RJ,3
483029,25945,-22.53066404121518,-42.985848765626905,guapimirim,RJ,1
483049,25946,-22.52914668385545,-42.98210818323281,guapimirim,RJ,12
483133,25949,-22.51127625103869,-42.96597520918777,guapimirim,RJ,2
483150,25953,-22.41089955323377,-42.96754519462695,teresopolis,RJ,15
483353,25954,-22.43518776254457,-42.947545485310506,teresopolis,RJ,7
483412,25955,-22.41615207847892,-42.96901641569299,teresopolis,RJ,9
483461,25956,-22.430047012910247,-42.96533733393267,teresopolis,RJ,6
483529,25957,-22.428725888669057,-42.97556752642736,teresopolis,RJ,3
483585,25958,-22.437905160323293,-42.97012336182861,teresopolis,RJ,1
483626,25959,-22.45422000101887,-42.98223428751139,teresopolis,RJ,4
483650,25960,-22.441832855747368,-42.9794319250343,teresopolis,RJ,3
483687,25961,-22.438035788165227,-42.97930499598549,teresopolis,RJ,6
483773,25963,-22.416149820084957,-42.97702251227752,teresopolis,RJ,20
483953,25964,-22.42998726230466,-42.97973434229022,teresopolis,RJ,5
484015,25965,-22.405513211612465,-42.974275624700354,teresopolis,RJ,4
484072,25966,-22.40325383901454,-43.00198001174476,teresopolis,RJ,3
484097,25973,-22.3917223113947,-42.91357449028105,teresopolis,RJ,2
484113,25974,-22.383571450110804,-42.97733620403562,teresopolis,RJ,2
484125,25975,-22.412321627424333,-42.95283099994093,teresopolis,RJ,8
484188,25976,-22.4152186200517,-42.96996546672412,teresopolis,RJ,5
484258,25977,-22.39691641359331,-42.91234669914398,teresopolis,RJ,7
484287,25980,-22.133941996949776,-42.77974758030267,teresopolis,RJ,1
484292,25990,-22.41247154694622,-42.9834294315611,teresopolis,RJ,3
484297,25995,-22.379789300034645,-42.92663232690309,teresopolis,RJ,6
484330,26010,-22.757494499999996,-43.420941,nova iguaçu,RJ,13
484464,26011,-22.755939641855008,-43.43048503782491,nova iguacu,RJ,9
484546,26012,-22.745471034689952,-43.43557535292437,nova iguacu,RJ,9
484644,26013,-22.73706624932038,-43.44059210509271,nova iguacu,RJ,13
484731,26015,-22.748203295194685,-43.44562537718087,nova iguaçu,RJ,7
484809,26020,-22.74138956806041,-43.447926628659445,nova iguaçu,RJ,14
484917,26021,-22.732597813596737,-43.44419625297814,nova iguacu,RJ,5
484984,26022,-22.72251068402032,-43.44230284110904,nova iguacu,RJ,10
485124,26023,-22.71094014334433,-43.441916170308005,nova iguaçu,RJ,1
485141,26030,-22.73732040882712,-43.47296257764668,nova iguacu,RJ,10
485254,26031,-22.734608440713437,-43.47465894770109,nova iguacu,RJ,4
485309,26032,-22.72775785772368,-43.46922459876319,nova iguaçu,RJ,5
485379,26033,-22.726601738876976,-43.4605477493018,nova iguaçu,RJ,2
485408,26035,-22.720618924839385,-43.46866131587532,nova iguacu,RJ,1
485413,26040,-22.716806509848077,-43.459490335310456,nova iguacu,RJ,6
485457,26041,-22.709328438971543,-43.461048749309306,nova iguacu,RJ,9
485564,26042,-22.71077102329224,-43.472633668104216,nova iguacu,RJ,1
485612,26050,-22.68788394858645,-43.474674774022965,nova iguacu,RJ,6
485697,26051,-22.692716807485205,-43.42685881326686,nova iguacu,RJ,6
485764,26052,-22.67925755545412,-43.446769067369175,nova iguacu,RJ,8
485834,26053,-22.6677894838275,-43.44878112950867,nova iguacu,RJ,2
485867,26060,-22.692282670137956,-43.423044864619456,nova iguaçu,RJ,6
485901,26062,-22.67739515617775,-43.41898400840239,nova iguaçu,RJ,1
485915,26063,-22.79131814860481,-43.57548415274268,nova iguacu,RJ,1
485939,26070,-22.714897197527662,-43.43013522482777,nova iguacu,RJ,19
486081,26080,-22.7298350704696,-43.50611554200521,nova iguaçu,RJ,5
486113,26082,-22.73209113677757,-43.5013269580305,nova iguaçu,RJ,1
486142,26083,-22.738184857466575,-43.51115408479917,nova iguacu,RJ,6
486192,26084,-22.734644215434205,-43.52478862124677,nova iguacu,RJ,3
486220,26085,-22.72037161940292,-43.53075551192455,nova iguacu,RJ,3
486231,26086,-22.726398157085686,-43.53109655260212,nova iguacu,RJ,5
486309,26087,-22.71242123107117,-43.51886527337452,nova iguaçu,RJ,15
486420,26088,-22.7069631908423,-43.47112794629663,nova iguacu,RJ,5
486470,26110,-22.750981976905543,-43.36636119609569,belford roxo,RJ,3
486496,26112,-22.746537276169317,-43.409648570561245,belford roxo,RJ,7
486596,26113,-22.757646809616286,-43.399316653166174,belford roxo,RJ,4
486637,26115,-22.748620638829685,-43.3925832985371,belford roxo,RJ,9
486715,26116,-22.75672987317173,-43.40114719250379,belford roxo,RJ,3
486748,26120,-22.742235199560103,-43.40261101046788,belford roxo,RJ,3
486789,26123,-22.738411952850143,-43.41121454177648,belford roxo,RJ,3
486819,26125,-22.728757813992896,-43.40293031275059,belford roxo,RJ,3
486858,26130,-22.762690324780937,-43.40500890843466,belford roxo,RJ,13
486991,26135,-22.74554110307794,-43.419475720114825,belford roxo,RJ,3
487057,26140,-22.747366570957468,-43.41455450039085,belford roxo,RJ,6
487114,26143,-22.718397440858983,-43.42804974114628,belford roxo,RJ,1
487140,26155,-22.717835733663176,-43.404118170334094,belford roxo,RJ,3
487158,26160,-22.72288814838704,-43.38631065611395,belford roxo,RJ,5
487206,26163,-22.713183562532507,-43.38665975201844,belford roxo,RJ,1
487219,26165,-22.735079682038137,-43.38748613936333,belford roxo,RJ,6
487274,26167,-22.73235755258561,-43.37032586108127,belford roxo,RJ,4
487301,26170,-22.73147710873097,-43.4210063873832,belford roxo,RJ,1
487318,26172,-22.77182168170808,-43.39947699709481,belford roxo,RJ,2
487346,26173,-22.7327171059093,-43.36105022505727,belford roxo,RJ,3
487371,26175,-22.72531672669537,-43.352005937192246,belford roxo,RJ,4
487401,26178,-22.715792283957285,-43.37770732686451,belford roxo,RJ,4
487442,26180,-22.70532225838791,-43.33966082014049,belford roxo,RJ,1
487453,26183,-22.72378363153526,-43.33936505617715,belford roxo,RJ,8
487528,26185,-22.70231309099995,-43.33193249799996,belford roxo,RJ,3
487572,26187,-22.730598468971507,-43.34508688347225,belford roxo,RJ,3
487593,26190,-22.736898712649605,-43.32922564510431,belford roxo,RJ,1
487611,26193,-22.74597850096829,-43.33659628534519,belford roxo,RJ,3
487627,26196,-22.75187195950984,-43.36323721090701,belford roxo,RJ,1
487634,26210,-22.75604232652301,-43.45465536177899,nova iguaçu,RJ,13
487775,26215,-22.7504260688875,-43.44143512805863,nova iguacu,RJ,12
487904,26216,-22.7397645,-43.49706074999999,nova iguacu,RJ,3
487930,26220,-22.75888594494502,-43.43567173236048,nova iguacu,RJ,13
488074,26221,-22.763825251207155,-43.436790830412576,nova iguacu,RJ,6
488113,26225,-22.76255185753758,-43.42674681474081,nova iguacu,RJ,6
488181,26230,-22.768359461332945,-43.41858851419744,nova iguacu,RJ,1
488194,26250,-22.769625085536315,-43.4390274563049,nova iguacu,RJ,7
488279,26255,-22.761992463604912,-43.45087260605272,nova iguacu,RJ,34
488628,26256,-22.7569530298829,-43.46818318292146,nova iguacu,RJ,1
488657,26260,-22.76173930351338,-43.46967331510214,nova iguacu,RJ,1
488722,26261,-22.763379998710374,-43.48005171236907,nova iguacu,RJ,10
488780,26262,-22.768443000000005,-43.43539725,nova iguaçu,RJ,5
488831,26263,-22.75300833813893,-43.47546571399929,nova iguacu,RJ,9
488893,26265,-22.76349068629001,-43.48523296340309,nova iguacu,RJ,8
488969,26266,-22.76048156962122,-43.4962732391048,nova iguacu,RJ,1
488977,26270,-22.774801433852748,-43.51241040915877,nova iguacu,RJ,2
488994,26271,-22.7637170131136,-43.5090186380108,nova iguaçu,RJ,3
489039,26272,-22.758865547663003,-43.505321229286125,nova iguacu,RJ,3
489054,26275,-22.75555109976719,-43.501543190110375,nova iguacu,RJ,3
489117,26276,-22.745590369723462,-43.5079863030225,nova iguacu,RJ,8
489186,26277,-22.74756866847725,-43.48834887965912,nova iguacu,RJ,9
489256,26278,-22.750733841467444,-43.51240556645177,nova iguacu,RJ,4
489280,26279,-22.74583714040973,-43.50886831224558,nova iguacu,RJ,3
489312,26280,-22.74068277605409,-43.49238614577107,nova iguacu,RJ,6
489410,26281,-22.74267267255613,-43.468960983961736,nova iguacu,RJ,4
489464,26282,-22.745537529058307,-43.47134153314749,nova iguacu,RJ,2
489504,26285,-22.75306877541351,-43.45655425604264,nova iguacu,RJ,10
489640,26286,-22.74930359589252,-43.46580105821496,nova iguacu,RJ,8
489705,26290,-22.77335967659529,-43.5280583031103,nova iguacu,RJ,12
489778,26291,-22.78038808380517,-43.54055868479121,nova iguaçu,RJ,5
489889,26292,-22.773552904641125,-43.55304713808539,nova iguaçu,RJ,6
489905,26293,-22.79431161304577,-43.57949746763107,nova iguacu,RJ,1
489919,26296,-22.811012677258788,-43.60444551631885,nova iguacu,RJ,3
489935,26297,-22.816208502962155,-43.592857367908415,nova iguacu,RJ,3
489978,26298,-22.72056316788943,-43.433968295038845,nova iguacu,RJ,5
490044,26299,-22.841356414357463,-43.61179561931794,nova iguacu,RJ,1
490057,26310,-22.71897183001308,-43.56245863918872,queimados,RJ,9
490136,26311,-22.74080086837074,-43.5807363209245,queimados,RJ,2
490184,26313,-22.71997240752707,-43.57314138630689,queimados,RJ,4
490210,26315,-22.72674515547411,-43.58725951531533,queimados,RJ,2
490222,26316,-22.68618360763776,-43.59709375613014,queimados,RJ,1
490228,26320,-22.71406585920156,-43.57747341163506,queimados,RJ,3
490254,26321,-22.7087929465443,-43.57574709372209,queimados,RJ,2
490268,26323,-22.715140055261376,-43.55926519224515,queimados,RJ,6
490316,26325,-22.71986487440132,-43.55510564292264,queimados,RJ,3
490347,26330,-22.7346244217021,-43.54331725581012,queimados,RJ,2
490355,26380,-22.71147912551363,-43.55365195261936,queimados,RJ,1
490378,26381,-22.69989802457927,-43.56068234042675,queimados,RJ,3
490422,26382,-22.68640290068256,-43.537896366569335,queimados,RJ,1
490428,26383,-22.70428020978459,-43.57128748459774,queimados,RJ,8
490559,26385,-22.70706726540761,-43.56284040115481,queimados,RJ,7
490602,26413,-22.68671686350717,-43.62203166550435,japeri,RJ,1
490615,26420,-22.681688374780883,-43.60313665784534,japeri,RJ,2
490637,26423,-22.680050993819883,-43.615575791267766,japeri,RJ,1
490660,26425,-22.681982106801176,-43.6046731065545,japeri,RJ,1
490668,26430,-22.691042617875944,-43.60690146140908,japeri,RJ,3
490682,26433,-22.648458295652777,-43.65457135394037,japeri,RJ,4
490707,26435,-22.64793979925404,-43.65475805500689,japeri,RJ,4
